hotel_class,region_id,url,phone,details,address,type,id,name,region,street-address,postal-code,locality,full_address,latitude,longitude
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d272662-Reviews-Fairfield_Inn_Suites_San_Diego_Old_Town-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '3900 Old Town Avenue', 'postal-code': '92110', 'locality': 'San Diego'}",hotel,272662,Fairfield Inn & Suites San Diego Old Town,CA,3900 Old Town Avenue,92110,San Diego,"3900 Old Town Avenue, San Diego, CA, 92110, USA",32.7494755,-117.1927673
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d79907-Reviews-BEST_WESTERN_PLUS_Blue_Sea_Lodge-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '707 Pacific Beach Drive', 'postal-code': '92109', 'locality': 'San Diego'}",hotel,79907,BEST WESTERN PLUS Blue Sea Lodge,CA,707 Pacific Beach Drive,92109,San Diego,"707 Pacific Beach Drive, San Diego, CA, 92109, USA",32.7902526,-117.2546595
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80129-Reviews-Hampton_Inn_San_Diego_Kearny_Mesa-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '5434 Kearny Mesa Road', 'postal-code': '92111', 'locality': 'San Diego'}",hotel,80129,Hampton Inn San Diego - Kearny Mesa,CA,5434 Kearny Mesa Road,92111,San Diego,"5434 Kearny Mesa Road, San Diego, CA, 92111, USA",32.8340999,-117.143058
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d244513-Reviews-Staybridge_Suites_San_Diego_Rancho_Bernardo_Area-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '11855 Avenue of Industry', 'postal-code': '92128', 'locality': 'San Diego'}",hotel,244513,Staybridge Suites San Diego Rancho Bernardo Area,CA,11855 Avenue of Industry,92128,San Diego,"11855 Avenue of Industry, San Diego, CA, 92128, USA",32.990032,-117.075396
3.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d78135-Reviews-Residence_Inn_San_Diego_Rancho_Bernardo_Carmel_Mountain_Ranch-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '11002 Rancho Carmel Drive', 'postal-code': '92128', 'locality': 'San Diego'}",hotel,78135,Residence Inn San Diego Rancho Bernardo / Carmel Mountain Ranch,CA,11002 Rancho Carmel Drive,92128,San Diego,"11002 Rancho Carmel Drive, San Diego, CA, 92128, USA",32.9772871,-117.0838704
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d625335-Reviews-Andaz_San_Diego-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '600 F Street, Gaslamp Quarter', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,625335,Andaz San Diego,CA,"600 F Street, Gaslamp Quarter",92101,San Diego,"600 F Street, Gaslamp Quarter, San Diego, CA, 92101, USA",32.71371,-117.159095
3.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80113-Reviews-Embassy_Suites_San_Diego_La_Jolla-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '4550 La Jolla Village Drive', 'postal-code': '92122', 'locality': 'San Diego'}",hotel,80113,Embassy Suites San Diego - La Jolla,CA,4550 La Jolla Village Drive,92122,San Diego,"4550 La Jolla Village Drive, San Diego, CA, 92122, USA",32.8745005,-117.2083191
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d113905-Reviews-Westin_San_Diego-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '400 West Broadway', 'postal-code': '92109', 'locality': 'San Diego'}",hotel,113905,Westin San Diego,CA,400 West Broadway,92109,San Diego,"400 West Broadway, San Diego, CA, 92109, USA",32.7158355,-117.1669465
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d218780-Reviews-Westin_Gaslamp_Quarter_San_Diego-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '910 Broadway Circle', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,218780,"Westin Gaslamp Quarter, San Diego",CA,910 Broadway Circle,92101,San Diego,"910 Broadway Circle, San Diego, CA, 92101, USA",32.7143933,-117.1633361
3.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d83245-Reviews-Bristol_Hotel-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1055 First Ave', 'postal-code': '92101-4890', 'locality': 'San Diego'}",hotel,83245,Bristol Hotel,CA,1055 First Ave,92101-4890,San Diego,"1055 First Ave, San Diego, CA, 92101-4890, USA",32.7164231,-117.1636002
,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d81352-Reviews-BEST_WESTERN_Lamplighter_Inn_Suites_at_SDSU-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '6474 El Cajon Blvd.', 'postal-code': '92115', 'locality': 'San Diego'}",hotel,81352,BEST WESTERN Lamplighter Inn & Suites at SDSU,CA,6474 El Cajon Blvd.,92115,San Diego,"6474 El Cajon Blvd., San Diego, CA, 92115, USA",32.7666163,-117.0599469
4.0,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d80227-Reviews-San_Diego_Marriott_Marquis_Marina-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '333 West Harbor Drive', 'postal-code': '92101', 'locality': 'San Diego'}",hotel,80227,San Diego Marriott Marquis & Marina,CA,333 West Harbor Drive,92101,San Diego,"333 West Harbor Drive, San Diego, CA, 92101, USA",32.7081057,-117.1648277
,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d115613-Reviews-The_Inn_at_Sunset_Cliffs-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '1370 Sunset Cliffs Blvd', 'postal-code': '92107', 'locality': 'San Diego'}",hotel,115613,The Inn at Sunset Cliffs,CA,1370 Sunset Cliffs Blvd,92107,San Diego,"1370 Sunset Cliffs Blvd, San Diego, CA, 92107, USA",32.736319,-117.255358
2.5,60750,http://www.tripadvisor.com/Hotel_Review-g60750-d119732-Reviews-Hampton_Inn_San_Diego_Airport_SeaWorld-San_Diego_California.html,,,"{'region': 'CA', 'street-address': '3888 Greenwood Street', 'postal-code': '92110', 'locality': 'San Diego'}",hotel,119732,Hampton Inn San Diego Airport / SeaWorld,CA,3888 Greenwood Street,92110,San Diego,"3888 Greenwood Street, San Diego, CA, 92110, USA",32.756102,-117.206152
3.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d645211-Reviews-La_Quinta_Inn_Suites_San_Antonio_Medical_Center-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '4431 Horizon Hill Boulevard', 'postal-code': '78229', 'locality': 'San Antonio'}",hotel,645211,La Quinta Inn & Suites San Antonio Medical Center,TX,4431 Horizon Hill Boulevard,78229,San Antonio,"4431 Horizon Hill Boulevard, San Antonio, TX, 78229, USA",29.5164508,-98.5564694
2.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d108932-Reviews-BEST_WESTERN_PLUS_Fiesta_Inn-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '13535 IH-10 W', 'postal-code': '78249', 'locality': 'San Antonio'}",hotel,108932,BEST WESTERN PLUS Fiesta Inn,TX,13535 IH-10 W,78249,San Antonio,"13535 IH-10 W, San Antonio, TX, 78249, USA",29.5720138,-98.5927654
3.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d1116329-Reviews-Residence_Inn_San_Antonio_Seaworld-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '2838 Cinema Ridge', 'postal-code': '78238', 'locality': 'San Antonio'}",hotel,1116329,Residence Inn San Antonio Seaworld,TX,2838 Cinema Ridge,78238,San Antonio,"2838 Cinema Ridge, San Antonio, TX, 78238, USA",29.461113,-98.6186031
2.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d953773-Reviews-Comfort_Suites_North_IH_35-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '11526 IH 35 North', 'postal-code': '78233', 'locality': 'San Antonio'}",hotel,953773,Comfort Suites North IH 35,TX,11526 IH 35 North,78233,San Antonio,"11526 IH 35 North, San Antonio, TX, 78233, USA",29.5428971,-98.3718835
2.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d676703-Reviews-TownePlace_Suites_San_Antonio_Northwest-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '5014 Prue Road', 'postal-code': '78240', 'locality': 'San Antonio'}",hotel,676703,TownePlace Suites San Antonio Northwest,TX,5014 Prue Road,78240,San Antonio,"5014 Prue Road, San Antonio, TX, 78240, USA",29.543137,-98.5827199
3.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d108703-Reviews-Hyatt_Place_San_Antonio_Northwest-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '4303 Hyatt Place Drive', 'postal-code': '78230', 'locality': 'San Antonio'}",hotel,108703,Hyatt Place San Antonio Northwest,TX,4303 Hyatt Place Drive,78230,San Antonio,"4303 Hyatt Place Drive, San Antonio, TX, 78230, USA",29.5390843,-98.5671005
2.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d223706-Reviews-Hampton_Inn_San_Antonio_Downtown_River_Walk-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '414 Bowie Street', 'postal-code': '78205', 'locality': 'San Antonio'}",hotel,223706,Hampton Inn San Antonio Downtown (River Walk),TX,414 Bowie Street,78205,San Antonio,"414 Bowie Street, San Antonio, TX, 78205, USA",29.4265381,-98.4826032
2.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d223712-Reviews-La_Quinta_Inn_Suites_San_Antonio_Airport-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '850 Halm Boulevard', 'postal-code': '78216', 'locality': 'San Antonio'}",hotel,223712,La Quinta Inn & Suites San Antonio Airport,TX,850 Halm Boulevard,78216,San Antonio,"850 Halm Boulevard, San Antonio, TX, 78216, USA",29.5185075,-98.480861
,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d1200881-Reviews-Wyndham_La_Cascada-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '226 Dwyer Avenue', 'postal-code': '78204', 'locality': 'San Antonio'}",hotel,1200881,Wyndham La Cascada,TX,226 Dwyer Avenue,78204,San Antonio,"226 Dwyer Avenue, San Antonio, TX, 78204, USA",29.4209592,-98.4931621
2.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d223058-Reviews-Red_Roof_Inn_San_Antonio_Airport-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '333 Wolf Road', 'postal-code': '78216', 'locality': 'San Antonio'}",hotel,223058,Red Roof Inn San Antonio - Airport,TX,333 Wolf Road,78216,San Antonio,"333 Wolf Road, San Antonio, TX, 78216, USA",,
2.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d497953-Reviews-Microtel_Inn_Suites_by_Wyndham_San_Antonio_Airport_North-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '15314 San Pedro Avenue', 'postal-code': '78232', 'locality': 'San Antonio'}",hotel,497953,Microtel Inn & Suites by Wyndham San Antonio Airport North,TX,15314 San Pedro Avenue,78232,San Antonio,"15314 San Pedro Avenue, San Antonio, TX, 78232, USA",29.5804556,-98.4751744
3.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d240451-Reviews-Drury_Inn_Suites_San_Antonio_Northwest_Medical_Center-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '9806 Interstate Hwy 10W', 'postal-code': '78240', 'locality': 'San Antonio'}",hotel,240451,Drury Inn & Suites San Antonio Northwest Medical Center,TX,9806 Interstate Hwy 10W,78240,San Antonio,"9806 Interstate Hwy 10W, San Antonio, TX, 78240, USA",,
2.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d1175533-Reviews-La_Quinta_Inn_Suites_San_Antonio_The_Dominion-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '25042 IH-10 West', 'postal-code': '78257', 'locality': 'San Antonio'}",hotel,1175533,La Quinta Inn & Suites San Antonio The Dominion,TX,25042 IH-10 West,78257,San Antonio,"25042 IH-10 West, San Antonio, TX, 78257, USA",29.6745701,-98.6336827
3.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d108408-Reviews-Hyatt_Place_San_Antonio_Airport-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '7615 Jones Maltberger Rd', 'postal-code': '78216', 'locality': 'San Antonio'}",hotel,108408,Hyatt Place San Antonio Airport,TX,7615 Jones Maltberger Rd,78216,San Antonio,"7615 Jones Maltberger Rd, San Antonio, TX, 78216, USA",,
3.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d108382-Reviews-Residence_Inn_San_Antonio_Airport-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '1014 NE Loop 410', 'postal-code': '78209', 'locality': 'San Antonio'}",hotel,108382,Residence Inn San Antonio Airport,TX,1014 NE Loop 410,78209,San Antonio,"1014 NE Loop 410, San Antonio, TX, 78209, USA",29.5155045,-98.4578183
2.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d1165284-Reviews-Sleep_Inn_Suites_at_Six_Flags-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '5042 Beckwith Blvd', 'postal-code': '78249', 'locality': 'San Antonio'}",hotel,1165284,Sleep Inn & Suites at Six Flags,TX,5042 Beckwith Blvd,78249,San Antonio,"5042 Beckwith Blvd, San Antonio, TX, 78249, USA",29.572688,-98.5906553
3.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d108534-Reviews-Drury_Inn_Suites_San_Antonio_Airport-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '95 N.E. Loop 410', 'postal-code': '78216', 'locality': 'San Antonio'}",hotel,108534,Drury Inn & Suites San Antonio Airport,TX,95 N.E. Loop 410,78216,San Antonio,"95 N.E. Loop 410, San Antonio, TX, 78216, USA",,
3.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d99445-Reviews-Holiday_Inn_San_Antonio_Downtown-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '318 West Cesar Chavez', 'postal-code': '78204', 'locality': 'San Antonio'}",hotel,99445,Holiday Inn San Antonio Downtown,TX,318 West Cesar Chavez,78204,San Antonio,"318 West Cesar Chavez, San Antonio, TX, 78204, USA",29.4211177,-98.4992425
4.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d99487-Reviews-Marriott_San_Antonio_Riverwalk-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '889 East Riverwalk', 'postal-code': '78205', 'locality': 'San Antonio'}",hotel,99487,Marriott San Antonio Riverwalk,TX,889 East Riverwalk,78205,San Antonio,"889 East Riverwalk, San Antonio, TX, 78205, USA",,
3.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d99420-Reviews-Courtyard_by_Marriott_San_Antonio_Airport-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '8615 Broadway Street', 'postal-code': '78217', 'locality': 'San Antonio'}",hotel,99420,Courtyard by Marriott San Antonio Airport,TX,8615 Broadway Street,78217,San Antonio,"8615 Broadway Street, San Antonio, TX, 78217, USA",,
2.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d108533-Reviews-Fairfield_Inn_San_Antonio_Airport_North_Star_Mall-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '88 Loop 410 NE', 'postal-code': '78216', 'locality': 'San Antonio'}",hotel,108533,Fairfield Inn San Antonio Airport/North Star Mall,TX,88 Loop 410 NE,78216,San Antonio,"88 Loop 410 NE, San Antonio, TX, 78216, USA",,
2.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d2064903-Reviews-Fairfield_Inn_Suites_San_Antonio_Downtown_Alamo_Plaza-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '422 Bonham', 'postal-code': '78205', 'locality': 'San Antonio'}",hotel,2064903,Fairfield Inn & Suites San Antonio Downtown/Alamo Plaza,TX,422 Bonham,78205,San Antonio,"422 Bonham, San Antonio, TX, 78205, USA",29.4266356,-98.4835885
3.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d99441-Reviews-Holiday_Inn_San_Antonio_International_Airport-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '77 NE Loop 410', 'postal-code': '78216', 'locality': 'San Antonio'}",hotel,99441,Holiday Inn San Antonio International Airport,TX,77 NE Loop 410,78216,San Antonio,"77 NE Loop 410, San Antonio, TX, 78216, USA",29.5214178,-98.4886515
3.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d99450-Reviews-San_Antonio_Marriott_Northwest-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '3233 NW Loop 410', 'postal-code': '78213', 'locality': 'San Antonio'}",hotel,99450,San Antonio Marriott Northwest,TX,3233 NW Loop 410,78213,San Antonio,"3233 NW Loop 410, San Antonio, TX, 78213, USA",29.5056105,-98.5447118
2.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d1164501-Reviews-Comfort_Inn_Suites_Near_Medical_Center-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '6039 IH 10 West', 'postal-code': '78201', 'locality': 'San Antonio'}",hotel,1164501,Comfort Inn & Suites Near Medical Center,TX,6039 IH 10 West,78201,San Antonio,"6039 IH 10 West, San Antonio, TX, 78201, USA",29.4859374,-98.5365928
2.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d108913-Reviews-Howard_Johnson_Express_Inn_San_Antonio-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '13279 IH-10 West', 'postal-code': '78249', 'locality': 'San Antonio'}",hotel,108913,Howard Johnson Express Inn San Antonio,TX,13279 IH-10 West,78249,San Antonio,"13279 IH-10 West, San Antonio, TX, 78249, USA",29.5680284,-98.5911608
2.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d465532-Reviews-Super_8_San_Antonio_Riverwalk_Area-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '302 Roland Avenue', 'postal-code': '78210', 'locality': 'San Antonio'}",hotel,465532,Super 8 San Antonio/Riverwalk Area,TX,302 Roland Avenue,78210,San Antonio,"302 Roland Avenue, San Antonio, TX, 78210, USA",29.4018415,-98.4438333
2.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d223696-Reviews-Red_Roof_Inn_San_Antonio_West_Sea_World-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '6880 NW Loop 410', 'postal-code': '78238', 'locality': 'San Antonio'}",hotel,223696,Red Roof Inn San Antonio West Sea World,TX,6880 NW Loop 410,78238,San Antonio,"6880 NW Loop 410, San Antonio, TX, 78238, USA",29.4605555,-98.6243816
2.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d108736-Reviews-Extended_Stay_Deluxe_San_Antonio_Colonnade-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '4331 Spectrum One', 'postal-code': '78230', 'locality': 'San Antonio'}",hotel,108736,Extended Stay Deluxe - San Antonio - Colonnade,TX,4331 Spectrum One,78230,San Antonio,"4331 Spectrum One, San Antonio, TX, 78230, USA",29.5379195,-98.5654511
2.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d108936-Reviews-Pear_Tree_Inn_San_Antonio_Northeast-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '8300 Interstate Highway 35 North', 'postal-code': '78239', 'locality': 'San Antonio'}",hotel,108936,Pear Tree Inn San Antonio Northeast,TX,8300 Interstate Highway 35 North,78239,San Antonio,"8300 Interstate Highway 35 North, San Antonio, TX, 78239, USA",29.5133405,-98.3961069
3.0,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d1465109-Reviews-Holiday_Inn_San_Antonio_NW_Seaworld_Area-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '10135 State Highway 151', 'postal-code': '78251', 'locality': 'San Antonio'}",hotel,1465109,Holiday Inn San Antonio NW - Seaworld Area,TX,10135 State Highway 151,78251,San Antonio,"10135 State Highway 151, San Antonio, TX, 78251, USA",29.4484368,-98.6798879
3.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d99499-Reviews-DoubleTree_by_Hilton_San_Antonio_Downtown-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '502 West Cesar E. Chavez (formerly Durango) Blvd.', 'postal-code': '78207', 'locality': 'San Antonio'}",hotel,99499,DoubleTree by Hilton San Antonio Downtown,TX,502 West Cesar E. Chavez (formerly Durango) Blvd.,78207,San Antonio,"502 West Cesar E. Chavez (formerly Durango) Blvd., San Antonio, TX, 78207, USA",,
3.5,60956,http://www.tripadvisor.com/Hotel_Review-g60956-d99416-Reviews-Crowne_Plaza_Airport-San_Antonio_Texas.html,,,"{'region': 'TX', 'street-address': '1111 Northeast Loop 410', 'postal-code': '78209', 'locality': 'San Antonio'}",hotel,99416,Crowne Plaza Airport,TX,1111 Northeast Loop 410,78209,San Antonio,"1111 Northeast Loop 410, San Antonio, TX, 78209, USA",29.5172013,-98.4559227
